CustomerID,FirstName,LastName,Email,Phone,DateOfBirth,Gender,OrderDate,OrderTime,OrderSource,OrderType,DishOrdered,OrderAmount,FeedbackRating,FeedbackComments
585,FirstName585,LastName585,customer585@example.com,592-599-7786,26/09/1955,Female,31/05/2022,15:21:36,POS,Takeout,HH Hapa IPA,5,4,HH Hapa IPA was pretty good. Happy with it.
586,FirstName586,LastName586,customer586@example.com,297-874-7833,06/10/1973,Male,28/10/2023,12:29:24,DoorDash,Delivery,"Aberlour, Classic Breakfast, Beer Flight",45.95,3,Average experience with Classic Breakfast. Nothing special.
586,FirstName586,LastName586,customer586@example.com,297-874-7833,06/10/1973,Male,21/10/2023,18:12:44,QR,Takeout,"Chicken Slider, Don Julio Blanco",24,3,"Don Julio Blanco was decent, but I've had better."
586,FirstName586,LastName586,customer586@example.com,297-874-7833,06/10/1973,Male,14/10/2023,9:42:52,Call-in,Delivery,"Bloody Mary Flight, Beer Flight, Wingman, Flights Burger, Aviation",82.95,3,"Aviation was decent, but I've had better."
586,FirstName586,LastName586,customer586@example.com,297-874-7833,06/10/1973,Male,28/07/2023,18:39:26,POS,Takeout,"Whistle Pig Rye, 6 Oz N.Y. Steak & Eggs, Chardonnay - Flights Founder's Label - Bottle",73.95,1,The Chardonnay - Flights Founder's Label - Bottle really let me down. Not what I hoped for.
586,FirstName586,LastName586,customer586@example.com,297-874-7833,06/10/1973,Male,22/05/2023,13:37:21,QR,Dine-in,Toast Flight,13.95,5,Amazing experience with Toast Flight. Highly recommend it.
586,FirstName586,LastName586,customer586@example.com,297-874-7833,06/10/1973,Male,16/10/2022,11:29:08,DoorDash,Delivery,"Bloody Mary Flight, Around the World",41.5,5,Around the World was exceptional! Loved every bit.
586,FirstName586,LastName586,customer586@example.com,297-874-7833,06/10/1973,Male,02/10/2022,10:10:08,Kiosk,Takeout,"Miracle on the Hudson, Well Mezcal Dbl, Frangelico Dbl, Pinot Noir - Chalk Hill - Glass, Titos Dbl",106,1,Disappointed with Frangelico Dbl. Had higher expectations.
586,FirstName586,LastName586,customer586@example.com,297-874-7833,06/10/1973,Male,27/09/2022,19:12:55,POS,Dine-in,"Pinot Grigio - 14 Hands - Bottle, Don Julio Anejo, HH Tasting Wine Flight, Bacardi Dbl",102,1,The Pinot Grigio - 14 Hands - Bottle really let me down. Not what I hoped for.
586,FirstName586,LastName586,customer586@example.com,297-874-7833,06/10/1973,Male,15/07/2022,20:45:07,DoorDash,Delivery,"Well Vodka, Bada Bing, Oban Dbl",55,3,"Oban Dbl was decent, but I've had better."
586,FirstName586,LastName586,customer586@example.com,297-874-7833,06/10/1973,Male,06/07/2022,21:23:10,Kiosk,Takeout,"Cabernet - Hess, Cabernet - Patland",100,3,Fair enough but Cabernet - Patland didn't wow me.
587,FirstName587,LastName587,customer587@example.com,189-663-3053,22/07/2001,Female,08/10/2023,21:53:48,DoorDash,Delivery,"Chardonnay - Flights Founder's Label - Bottle, Cheesecake Flight, Bada Bing, Jack Daniels Dbl, Cabernet - Josh Hearth - Bottle",127.95,3,Average experience with Cabernet - Josh Hearth - Bottle. Nothing special.
587,FirstName587,LastName587,customer587@example.com,189-663-3053,22/07/2001,Female,29/11/2022,15:53:50,Website,Takeout,"Cabernet - Hess, Bourbon Flight, Coffee Decaf",84,3,Average experience with Coffee Decaf. Nothing special.
588,FirstName588,LastName588,customer588@example.com,348-489-2740,10/07/1966,Male,24/04/2023,11:46:53,QR,Takeout,Macallan,16,3,Fair enough but Macallan didn't wow me.
588,FirstName588,LastName588,customer588@example.com,348-489-2740,10/07/1966,Male,24/03/2023,19:58:21,Website,Delivery,Syrah - The Pundit - Glass,11,2,Syrah - The Pundit - Glass was mediocre. Could be much better.
588,FirstName588,LastName588,customer588@example.com,348-489-2740,10/07/1966,Male,21/02/2023,12:56:22,Call-in,Takeout,"Jim Beam, Tasting Wine Flight",34,2,Tasting Wine Flight didn't excite me. It was just passable.
588,FirstName588,LastName588,customer588@example.com,348-489-2740,10/07/1966,Male,16/11/2022,12:38:07,Website,Delivery,"Chardonnay - Hess - Glass, 12 Oz New York Steak",51.95,1,Disappointed with Chardonnay - Hess - Glass. Had higher expectations.
588,FirstName588,LastName588,customer588@example.com,348-489-2740,10/07/1966,Male,10/08/2022,15:13:05,Website,Takeout,"Absolut Citrus Dbl, Grey Goose Dbl, Jim Beam",60,1,The Jim Beam really let me down. Not what I hoped for.
588,FirstName588,LastName588,customer588@example.com,348-489-2740,10/07/1966,Male,05/07/2022,18:35:54,POS,Takeout,"Caesar Salad, HH White Wine Flight",26.95,3,Fair enough but Caesar Salad didn't wow me.
588,FirstName588,LastName588,customer588@example.com,348-489-2740,10/07/1966,Male,29/05/2022,9:54:58,Kiosk,Dine-in,"Elysian Space Dust, HH BEER",10,4,Enjoyed the HH BEER. Well-made and tasty.
588,FirstName588,LastName588,customer588@example.com,348-489-2740,10/07/1966,Male,27/04/2022,20:27:43,Kiosk,Takeout,"Bluemoon, Cabernet - Sebastiani - Glass, Courvoisier VS, Ahi Tuna Taco Flight, Patron Anejo Dbl",79.95,5,Courvoisier VS was exceptional! Loved every bit.
588,FirstName588,LastName588,customer588@example.com,348-489-2740,10/07/1966,Male,22/04/2022,13:13:02,DoorDash,Takeout,"Hennessy VS Dbl, Remy Martin Louis",148,2,Found the Hennessy VS Dbl lacking. It's just okay.
589,FirstName589,LastName589,customer589@example.com,196-488-8923,12/08/1968,Male,23/07/2023,18:36:28,Kiosk,Dine-in,"Campbell Mud Pie, Pineapple Juice",16,5,Amazing experience with Pineapple Juice. Highly recommend it.
590,FirstName590,LastName590,customer590@example.com,403-653-6386,20/09/1994,Male,22/06/2023,10:40:02,POS,Takeout,"Draks, Courvoisier VSOP Dbl",39,1,Disappointed with Courvoisier VSOP Dbl. Had higher expectations.
590,FirstName590,LastName590,customer590@example.com,403-653-6386,20/09/1994,Male,09/03/2023,12:10:48,Kiosk,Takeout,"Wedge Salad, Empress",26.95,4,Really liked the Empress. Quite satisfying.
590,FirstName590,LastName590,customer590@example.com,403-653-6386,20/09/1994,Male,17/03/2022,11:23:39,Website,Delivery,"Maverick, $2 Taco, Cazadores Reposado Dbl, Syrah - The Pundit - Glass, 12 Oz New York Steak",93.95,3,Fair enough but Cazadores Reposado Dbl didn't wow me.
591,FirstName591,LastName591,customer591@example.com,267-738-9597,13/08/1979,Male,03/08/2023,17:07:15,Call-in,Takeout,"Courvoisier VS, HH Frozen Margaritas, Tanqueray Dbl, Pinot Noir - Chalk Hill - Glass",64,3,Average experience with Tanqueray Dbl. Nothing special.
591,FirstName591,LastName591,customer591@example.com,267-738-9597,13/08/1979,Male,14/07/2023,14:40:06,QR,Takeout,"Chardonnay - Patland - Glass, Courvoisier VS Dbl",37,2,Found the Chardonnay - Patland - Glass lacking. It's just okay.
591,FirstName591,LastName591,customer591@example.com,267-738-9597,13/08/1979,Male,28/03/2023,10:24:23,Website,Takeout,"Woodford Reserve, Chicken Slider, 805, Glenlivet 12 years Dbl, Fry Flight",77.95,5,Fantastic Glenlivet 12 years Dbl! It exceeded all expectations.
591,FirstName591,LastName591,customer591@example.com,267-738-9597,13/08/1979,Male,19/12/2022,17:24:54,Website,Delivery,"Side Pancake, Bacardi",18,4,Enjoyed the Side Pancake. Well-made and tasty.
591,FirstName591,LastName591,customer591@example.com,267-738-9597,13/08/1979,Male,08/11/2022,10:42:03,QR,Takeout,"White Wine Flight, Pan Seared Salmon Fillet",51.95,1,Disappointed with Pan Seared Salmon Fillet. Had higher expectations.
591,FirstName591,LastName591,customer591@example.com,267-738-9597,13/08/1979,Male,04/06/2022,16:28:35,Call-in,Takeout,"HH Bloody Mary Flight, Mule Flight",39,3,Fair enough but HH Bloody Mary Flight didn't wow me.
592,FirstName592,LastName592,customer592@example.com,134-380-2986,13/03/2000,Male,06/09/2023,19:53:49,DoorDash,Delivery,"Jim Beam, I Heart Prosecco - Glass",20,2,Jim Beam was mediocre. Could be much better.
592,FirstName592,LastName592,customer592@example.com,134-380-2986,13/03/2000,Male,29/03/2023,12:09:42,POS,Takeout,Ice Man,14,4,Really liked the Ice Man. Quite satisfying.
592,FirstName592,LastName592,customer592@example.com,134-380-2986,13/03/2000,Male,28/01/2023,13:17:12,POS,Dine-in,"Cheesecake Flight, HH Blue Moon, HH Hazy Sierra, Two Chicken Tacos, 6 Oz N.Y. Steak & Eggs",50.9,4,HH Blue Moon was pretty good. Happy with it.
592,FirstName592,LastName592,customer592@example.com,134-380-2986,13/03/2000,Male,25/12/2022,20:34:53,QR,Takeout,Well Rum,11,3,"Well Rum was decent, but I've had better."
592,FirstName592,LastName592,customer592@example.com,134-380-2986,13/03/2000,Male,01/11/2022,21:42:23,Call-in,Delivery,"Chicken Wing Flight, Coffee Decaf, Brownie Bomber, Clase Azul Reposado Dbl, Jameson",105.9,2,Brownie Bomber was mediocre. Could be much better.
592,FirstName592,LastName592,customer592@example.com,134-380-2986,13/03/2000,Male,18/03/2022,15:40:17,Kiosk,Takeout,"Hibiki, Side Mac n Cheese, Mocktini Flight, Don Julio 70",72,1,Disappointed with Hibiki. Had higher expectations.
592,FirstName592,LastName592,customer592@example.com,134-380-2986,13/03/2000,Male,17/12/2021,11:43:15,DoorDash,Delivery,"Hennessy VS Dbl, Kahlua, HH Margarita Rock Flight, Bluemoon",63,4,Bluemoon was pretty good. Happy with it.
592,FirstName592,LastName592,customer592@example.com,134-380-2986,13/03/2000,Male,02/12/2021,17:41:21,Website,Delivery,Casamigos Mezcal Dbl,30,2,Casamigos Mezcal Dbl didn't excite me. It was just passable.
593,FirstName593,LastName593,customer593@example.com,550-944-9977,02/10/1972,Other,28/09/2023,11:48:11,Call-in,Takeout,"Frangelico Dbl, Titos, HH Martini Flight",49,4,Enjoyed the Frangelico Dbl. Well-made and tasty.
593,FirstName593,LastName593,customer593@example.com,550-944-9977,02/10/1972,Other,02/09/2023,20:48:15,POS,Dine-in,"Kahlua, Patron Silver, Well Tequila Dbl, Martini, Around the World",75.5,2,Patron Silver didn't excite me. It was just passable.
593,FirstName593,LastName593,customer593@example.com,550-944-9977,02/10/1972,Other,25/08/2023,18:02:36,QR,Takeout,"Meyers Dark Dbl, Tequila Flight, Titos Dbl, Oban Dbl, Johnnie Walker Black",121,3,"Tequila Flight was decent, but I've had better."
593,FirstName593,LastName593,customer593@example.com,550-944-9977,02/10/1972,Other,09/06/2023,16:52:34,POS,Takeout,Side French Toast,6,2,Found the Side French Toast lacking. It's just okay.
593,FirstName593,LastName593,customer593@example.com,550-944-9977,02/10/1972,Other,23/03/2023,10:24:11,Website,Delivery,"Captain Morgan, Empress, Bird Dog, Hot Tea",43,3,Fair enough but Empress didn't wow me.
593,FirstName593,LastName593,customer593@example.com,550-944-9977,02/10/1972,Other,12/12/2022,21:57:31,POS,Takeout,"Two Beef Tacos, Glenlivet 12 years Dbl",40,2,Two Beef Tacos was mediocre. Could be much better.
593,FirstName593,LastName593,customer593@example.com,550-944-9977,02/10/1972,Other,24/06/2022,12:57:17,Website,Takeout,"Don Julio 1942, HH Morena Mia",37,4,Enjoyed the Don Julio 1942. Well-made and tasty.
593,FirstName593,LastName593,customer593@example.com,550-944-9977,02/10/1972,Other,03/06/2022,13:34:48,DoorDash,Takeout,"Syrah - The Pundit - Glass, 6 Oz N.Y. Steak & Eggs",29.95,1,Disappointed with Syrah - The Pundit - Glass. Had higher expectations.
593,FirstName593,LastName593,customer593@example.com,550-944-9977,02/10/1972,Other,28/12/2021,10:10:53,QR,Takeout,Iced Tea,4,3,Fair enough but Iced Tea didn't wow me.
594,FirstName594,LastName594,customer594@example.com,391-695-6241,16/10/1957,Other,09/11/2023,16:08:58,QR,Dine-in,"Titos Dbl, Buffalo Trace Dbl, Well Tequila, Rose - The Fabliest - Bottle",102,1,The Buffalo Trace Dbl really let me down. Not what I hoped for.
594,FirstName594,LastName594,customer594@example.com,391-695-6241,16/10/1957,Other,04/07/2023,14:42:09,DoorDash,Takeout,"El Jefe, Chardonnay - Ste Chateau Michelle - Glass, Cabernet - Sebastiani - Bottle, Brownie Bomber, Pinot Grigio - 14 Hands - Glass",87.95,2,Chardonnay - Ste Chateau Michelle - Glass didn't excite me. It was just passable.
594,FirstName594,LastName594,customer594@example.com,391-695-6241,16/10/1957,Other,11/06/2023,19:12:14,DoorDash,Takeout,"Buffalo Trace, Macallan, Ahi Tuna Taco Flight, Monkey Shoulder",63.95,2,Found the Monkey Shoulder lacking. It's just okay.
594,FirstName594,LastName594,customer594@example.com,391-695-6241,16/10/1957,Other,11/05/2023,20:31:15,Call-in,Takeout,"Teeling Single Malt, Tanquerary, Iced Tea, Absolut Citrus",45,5,Tanquerary was exceptional! Loved every bit.
594,FirstName594,LastName594,customer594@example.com,391-695-6241,16/10/1957,Other,04/12/2022,13:45:10,DoorDash,Delivery,HH Mojito Flight,15,4,Really liked the HH Mojito Flight. Quite satisfying.
594,FirstName594,LastName594,customer594@example.com,391-695-6241,16/10/1957,Other,14/08/2022,13:09:33,DoorDash,Delivery,"Chicken Wing Flight, Tequila Flight, HH Red Wine Flight",61.95,4,Enjoyed the Chicken Wing Flight. Well-made and tasty.
594,FirstName594,LastName594,customer594@example.com,391-695-6241,16/10/1957,Other,17/04/2022,9:29:50,Kiosk,Takeout,"Beer Flight, HH Blue Moon",21,4,HH Blue Moon was pretty good. Happy with it.
594,FirstName594,LastName594,customer594@example.com,391-695-6241,16/10/1957,Other,28/03/2022,10:39:36,POS,Dine-in,"Cabernet - Patland, Kahlua Dbl, Jack Daniels Dbl, Classic Breakfast",111.95,2,Kahlua Dbl was mediocre. Could be much better.
596,FirstName596,LastName596,customer596@example.com,442-492-3146,21/12/1993,Other,31/10/2023,19:08:00,Call-in,Delivery,"HH Voodoo Ranger, Draks, Cabernet - Caymus",115,5,Cabernet - Caymus was exceptional! Loved every bit.
596,FirstName596,LastName596,customer596@example.com,442-492-3146,21/12/1993,Other,29/07/2023,12:45:58,DoorDash,Delivery,"Syrah - the Pundit - Bottle, Cazadores Reposado",54,5,Syrah - the Pundit - Bottle was exceptional! Loved every bit.
596,FirstName596,LastName596,customer596@example.com,442-492-3146,21/12/1993,Other,03/04/2023,10:23:05,Call-in,Delivery,"Chardonnay - Hess - Bottle, Syrah - The Pundit - Glass, Patron Reposado",70,2,Patron Reposado didn't excite me. It was just passable.
596,FirstName596,LastName596,customer596@example.com,442-492-3146,21/12/1993,Other,28/02/2023,20:51:23,Kiosk,Dine-in,"Tempranillo - The Fabliest - Bottle, Cabernet - Chateau Michelle - Bottle",84,3,Average experience with Cabernet - Chateau Michelle - Bottle. Nothing special.
596,FirstName596,LastName596,customer596@example.com,442-492-3146,21/12/1993,Other,03/02/2023,20:48:35,DoorDash,Takeout,"HH Bloody Mary Flight, HH 805",20,2,HH 805 was mediocre. Could be much better.
596,FirstName596,LastName596,customer596@example.com,442-492-3146,21/12/1993,Other,01/12/2022,13:07:02,DoorDash,Takeout,Bluemoon,8,1,Disappointed with Bluemoon. Had higher expectations.
596,FirstName596,LastName596,customer596@example.com,442-492-3146,21/12/1993,Other,14/09/2022,12:43:24,Website,Takeout,"Chardonnay - Hess - Bottle, HH Frozen Margarita Flight, Well Mezcal, Pinot Grigio - 14 Hands - Bottle",116,3,Fair enough but Well Mezcal didn't wow me.
596,FirstName596,LastName596,customer596@example.com,442-492-3146,21/12/1993,Other,30/06/2022,9:20:16,Website,Takeout,"Classic Breakfast, Hennessy OX",33.95,4,Enjoyed the Hennessy OX. Well-made and tasty.
596,FirstName596,LastName596,customer596@example.com,442-492-3146,21/12/1993,Other,26/05/2022,15:29:50,POS,Dine-in,Cheesecake Flight,11.95,1,Disappointed with Cheesecake Flight. Had higher expectations.
596,FirstName596,LastName596,customer596@example.com,442-492-3146,21/12/1993,Other,30/04/2022,11:31:43,DoorDash,Delivery,"Woodford Reserve, Woodford Reserve Dbl, El Jefe Dbl, Larceny",87,5,Woodford Reserve Dbl was exceptional! Loved every bit.
596,FirstName596,LastName596,customer596@example.com,442-492-3146,21/12/1993,Other,09/03/2022,10:55:17,QR,Takeout,Kahlua Dbl,24,3,Fair enough but Kahlua Dbl didn't wow me.
596,FirstName596,LastName596,customer596@example.com,442-492-3146,21/12/1993,Other,12/01/2022,12:28:44,Website,Takeout,"Hornitos Blanco Dbl, Soda Water, Cabernet - Josh Hearth - Bottle",70.5,5,Amazing experience with Hornitos Blanco Dbl. Highly recommend it.
597,FirstName597,LastName597,customer597@example.com,267-606-7989,15/12/1997,Female,19/09/2023,13:12:20,DoorDash,Takeout,"Empress, Don Julio 1942, Bourbon Flight, Bluemoon",81,4,Really liked the Bluemoon. Quite satisfying.
597,FirstName597,LastName597,customer597@example.com,267-606-7989,15/12/1997,Female,15/06/2023,16:37:58,Kiosk,Takeout,"Margarita Rock Flight, Bada Bing, Jameson",41,1,The Margarita Rock Flight really let me down. Not what I hoped for.
597,FirstName597,LastName597,customer597@example.com,267-606-7989,15/12/1997,Female,30/05/2023,14:09:56,POS,Takeout,"Rose - The Fabliest - Glass, Bluemoon, Well Tequila Dbl, Tequila Flight",61,2,Bluemoon didn't excite me. It was just passable.
597,FirstName597,LastName597,customer597@example.com,267-606-7989,15/12/1997,Female,30/04/2023,11:38:10,QR,Dine-in,"Well Mezcal, Kahlua Dbl, Bulleit Bourbon, BBQ Pulled Pork Sandwich",65.95,2,Bulleit Bourbon was mediocre. Could be much better.
597,FirstName597,LastName597,customer597@example.com,267-606-7989,15/12/1997,Female,28/03/2023,18:16:47,QR,Dine-in,"Kahlua Dbl, Jack Daniels Dbl, HH Voodoo Ranger, 805, Roy Rogers",62,3,Average experience with Jack Daniels Dbl. Nothing special.
597,FirstName597,LastName597,customer597@example.com,267-606-7989,15/12/1997,Female,26/08/2022,9:16:31,DoorDash,Delivery,"Draks, Bulliet Rye, Ketel One Dbl, Bud Light",48,1,The Draks really let me down. Not what I hoped for.
597,FirstName597,LastName597,customer597@example.com,267-606-7989,15/12/1997,Female,02/03/2022,21:50:08,Call-in,Delivery,"Beef Slider, Teeling Single Malt, HH Bloody Mary Flight, Bloody Mary, Casamigos Mezcal Dbl",82,3,Average experience with Casamigos Mezcal Dbl. Nothing special.
598,FirstName598,LastName598,customer598@example.com,357-983-2453,12/10/1961,Female,22/10/2023,14:33:07,DoorDash,Delivery,"Tanqueray Dbl, Coffee Decaf, Morena Mia",36,3,Average experience with Morena Mia. Nothing special.
598,FirstName598,LastName598,customer598@example.com,357-983-2453,12/10/1961,Female,08/10/2023,11:59:48,POS,Dine-in,"Hendricks Dbl, Cordant Syrah",100,1,The Hendricks Dbl really let me down. Not what I hoped for.
598,FirstName598,LastName598,customer598@example.com,357-983-2453,12/10/1961,Female,10/08/2023,16:50:12,Kiosk,Takeout,"HH Hazy Sierra, Casamigos Blanco Dbl, HH White Wine Flight, Oban, Pinot Noir - Josh - Glass",76,2,Casamigos Blanco Dbl didn't excite me. It was just passable.
598,FirstName598,LastName598,customer598@example.com,357-983-2453,12/10/1961,Female,17/10/2022,19:39:12,DoorDash,Delivery,"Bada Bing, Well Vodka Dbl",27,4,Really liked the Well Vodka Dbl. Quite satisfying.
598,FirstName598,LastName598,customer598@example.com,357-983-2453,12/10/1961,Female,15/10/2022,12:09:00,DoorDash,Takeout,"HH Margarita Flight, HH Mojito Flight, Captain Morgan",42,3,"HH Margarita Flight was decent, but I've had better."
598,FirstName598,LastName598,customer598@example.com,357-983-2453,12/10/1961,Female,28/02/2022,17:55:14,DoorDash,Delivery,"Baby Back Ribs Flight, Bombay Saphire, Don Julio Reposado, Corkage Fee, Don Julio 70",87.95,1,The Baby Back Ribs Flight really let me down. Not what I hoped for.
598,FirstName598,LastName598,customer598@example.com,357-983-2453,12/10/1961,Female,20/12/2021,11:39:48,DoorDash,Takeout,"Pineapple Juice, Hennessy OX Dbl, Chardonnay - Ste Chateau Michelle - Glass, Jack Daniels",65,3,"Hennessy OX Dbl was decent, but I've had better."
599,FirstName599,LastName599,customer599@example.com,142-228-1564,16/02/1964,Other,16/11/2023,11:35:09,Kiosk,Takeout,"Hendricks, Side Pancake",18,2,Side Pancake was mediocre. Could be much better.
599,FirstName599,LastName599,customer599@example.com,142-228-1564,16/02/1964,Other,09/12/2022,13:12:45,QR,Takeout,"Empanada Flight, Fry Flight",35.9,4,Fry Flight was pretty good. Happy with it.
599,FirstName599,LastName599,customer599@example.com,142-228-1564,16/02/1964,Other,18/08/2022,13:06:25,Kiosk,Takeout,"Pan Seared Salmon Fillet, Pineapple Juice, Cabernet - Flights Founder's Label - Bottle, 6 Oz N.Y. Steak & Eggs, 805",97.9,3,"Pan Seared Salmon Fillet was decent, but I've had better."
599,FirstName599,LastName599,customer599@example.com,142-228-1564,16/02/1964,Other,24/11/2021,20:19:59,Website,Delivery,"Hapas ipa, Syrah - the Pundit - Bottle, Bourbon Flight",78,4,Enjoyed the Syrah - the Pundit - Bottle. Well-made and tasty.
600,FirstName600,LastName600,customer600@example.com,737-310-8458,28/05/1965,Other,08/07/2023,18:18:24,DoorDash,Takeout,"Angels Envy, Chicken n Waffles, Two Beef Tacos, Mule Flight",61.95,3,Fair enough but Chicken n Waffles didn't wow me.
600,FirstName600,LastName600,customer600@example.com,737-310-8458,28/05/1965,Other,02/07/2023,20:00:59,Kiosk,Dine-in,"$5 Burger, Malibu, HH Morena Mia",20,2,Found the $5 Burger lacking. It's just okay.
600,FirstName600,LastName600,customer600@example.com,737-310-8458,28/05/1965,Other,26/02/2023,21:08:59,DoorDash,Delivery,"Margarita Rock Flight, Aviation, Glenlivet 12 Years, Cabernet - Sebastiani - Glass",61,4,Cabernet - Sebastiani - Glass was pretty good. Happy with it.
600,FirstName600,LastName600,customer600@example.com,737-310-8458,28/05/1965,Other,16/07/2022,15:18:21,QR,Takeout,"Cazadores Reposado, Aviation, Malibu Dbl, Frangelico",57,5,Fantastic Malibu Dbl! It exceeded all expectations.
600,FirstName600,LastName600,customer600@example.com,737-310-8458,28/05/1965,Other,01/05/2022,18:55:53,DoorDash,Delivery,"Chardonnay - Flights Founder's Label - Glass, Flights 3 Egg Omelet, Cabernet - Sebastiani - Bottle, Bloody Mary Flight, Captain Morgan",98.95,1,Unsatisfactory experience with Flights 3 Egg Omelet. Needs improvement.
601,FirstName601,LastName601,customer601@example.com,198-782-5476,21/01/1985,Female,29/09/2023,16:07:17,Website,Takeout,"Well Vodka Dbl, HH Frozen Margaritas, Chicken n Waffles",50.95,1,Unsatisfactory experience with Well Vodka Dbl. Needs improvement.
601,FirstName601,LastName601,customer601@example.com,198-782-5476,21/01/1985,Female,26/10/2022,16:57:28,POS,Takeout,"Casamigos Blanco Dbl, Bulliet Rye",41,5,Amazing experience with Bulliet Rye. Highly recommend it.
601,FirstName601,LastName601,customer601@example.com,198-782-5476,21/01/1985,Female,07/03/2022,9:01:01,DoorDash,Takeout,Tanquerary,12,4,Really liked the Tanquerary. Quite satisfying.
601,FirstName601,LastName601,customer601@example.com,198-782-5476,21/01/1985,Female,04/03/2022,17:30:31,POS,Dine-in,"Iced Tea, Classic Breakfast, Taco Flight",35.9,2,Iced Tea was mediocre. Could be much better.
602,FirstName602,LastName602,customer602@example.com,367-537-7206,16/06/1992,Male,17/07/2023,21:42:50,Kiosk,Dine-in,"Pinot Noir - Chalk Hill - Bottle, Orange Juice, Fettuccine Alfredo, Casamigos Anejo Dbl",103.95,1,Unsatisfactory experience with Orange Juice. Needs improvement.
602,FirstName602,LastName602,customer602@example.com,367-537-7206,16/06/1992,Male,10/04/2023,9:10:29,POS,Takeout,Jim Beam,10,4,Really liked the Jim Beam. Quite satisfying.
602,FirstName602,LastName602,customer602@example.com,367-537-7206,16/06/1992,Male,17/03/2023,11:53:55,QR,Dine-in,Casamigos Mezcal,15,3,Fair enough but Casamigos Mezcal didn't wow me.
602,FirstName602,LastName602,customer602@example.com,367-537-7206,16/06/1992,Male,11/02/2023,18:21:09,Website,Delivery,"Grey Goose Dbl, Hot Tea, Two Chicken Tacos",38,1,The Two Chicken Tacos really let me down. Not what I hoped for.
602,FirstName602,LastName602,customer602@example.com,367-537-7206,16/06/1992,Male,16/12/2021,15:39:24,Call-in,Delivery,Kahlua Dbl,24,1,The Kahlua Dbl really let me down. Not what I hoped for.
603,FirstName603,LastName603,customer603@example.com,707-606-3588,22/01/1965,Other,15/10/2023,12:47:59,DoorDash,Takeout,"Cabernet - Flights Founder's Label - Glass, $2 Taco",12,4,Cabernet - Flights Founder's Label - Glass was pretty good. Happy with it.
603,FirstName603,LastName603,customer603@example.com,707-606-3588,22/01/1965,Other,12/10/2023,9:03:48,Call-in,Delivery,"Maverick, Diet Coke, Malibu",28,3,Fair enough but Maverick didn't wow me.
603,FirstName603,LastName603,customer603@example.com,707-606-3588,22/01/1965,Other,20/08/2023,14:10:11,DoorDash,Takeout,"Courvoisier VS Dbl, Hh Beer Flight, Iced Tea, Grapefruit Rattler",50,3,"Hh Beer Flight was decent, but I've had better."
603,FirstName603,LastName603,customer603@example.com,707-606-3588,22/01/1965,Other,09/08/2023,10:23:42,DoorDash,Takeout,Morena Mia,5,5,Fantastic Morena Mia! It exceeded all expectations.
603,FirstName603,LastName603,customer603@example.com,707-606-3588,22/01/1965,Other,16/06/2023,18:36:26,Website,Delivery,"Stella, Roasted Lemon Chicken, Mojito Flight, Sauvignon Blanc - Unshackled - Bottle, Cabernet - Chateau Michelle - Bottle",142.95,4,Roasted Lemon Chicken was pretty good. Happy with it.
603,FirstName603,LastName603,customer603@example.com,707-606-3588,22/01/1965,Other,25/03/2023,16:50:44,POS,Takeout,"Angels Envy, Jameson Dbl, Macaroni & Cheese, Frozen Margarita Flight, Hakushu 12",98,1,The Jameson Dbl really let me down. Not what I hoped for.
603,FirstName603,LastName603,customer603@example.com,707-606-3588,22/01/1965,Other,07/06/2022,12:39:59,Kiosk,Dine-in,"Flights 3 Egg Omelet, Corkage Fee, Voodoo Ranger, Jack Daniels Dbl, Empress Dbl",93.95,2,Voodoo Ranger was mediocre. Could be much better.
603,FirstName603,LastName603,customer603@example.com,707-606-3588,22/01/1965,Other,28/02/2022,12:10:24,DoorDash,Takeout,"Casamigos Blanco Dbl, Side Fries, Mule Flight",58,2,Mule Flight was mediocre. Could be much better.
603,FirstName603,LastName603,customer603@example.com,707-606-3588,22/01/1965,Other,24/01/2022,10:22:02,POS,Takeout,"Wedge Salad, Don Julio Blanco, El Jefe",38.95,3,Fair enough but El Jefe didn't wow me.
603,FirstName603,LastName603,customer603@example.com,707-606-3588,22/01/1965,Other,31/12/2021,20:31:46,Call-in,Delivery,"Cabernet - Chateau Michelle - Glass, Cheesecake Flight, Hakushu 12, 805, Pineapple Juice",59.95,1,Unsatisfactory experience with Pineapple Juice. Needs improvement.
604,FirstName604,LastName604,customer604@example.com,785-295-3272,03/01/1966,Female,16/11/2023,9:17:46,Kiosk,Dine-in,"Sauvignon Blanc - Intrinsic - Bottle, HH Old Fashion Flight",57,4,Really liked the HH Old Fashion Flight. Quite satisfying.
604,FirstName604,LastName604,customer604@example.com,785-295-3272,03/01/1966,Female,20/07/2023,15:52:46,Website,Takeout,"Well Tequila Dbl, Tasting Wine Flight, Bourbon Flight, Johnnie Walker Black Dbl, Salad Flight",119.95,2,Bourbon Flight didn't excite me. It was just passable.
604,FirstName604,LastName604,customer604@example.com,785-295-3272,03/01/1966,Female,30/05/2023,9:05:29,POS,Dine-in,$5 Burger,5,4,Enjoyed the $5 Burger. Well-made and tasty.
604,FirstName604,LastName604,customer604@example.com,785-295-3272,03/01/1966,Female,26/04/2023,21:01:00,Kiosk,Dine-in,"Voodoo Ranger, Mule Flight, 6 Oz N.Y. Steak & Eggs",47.95,5,Amazing experience with Voodoo Ranger. Highly recommend it.
